,Пол,Семейное_положение,Возраст,Высшее_образование,Профессия,Опыт_работы,Уровень_расходов,Размер_семьи,Анонимная_категория,Целевая_категория
1457,0,0.0,40,1.0,5.0,1.0,3,1.0,6.0,1
1458,0,1.0,47,0.0,4.0,1.0,2,4.0,4.0,2
1459,1,1.0,40,1.0,3.0,2.0,2,5.0,6.0,1
1460,0,1.0,53,0.0,4.0,0.0,2,3.0,6.0,1
1461,1,1.0,60,1.0,1.0,1.0,3,2.0,6.0,1
1463,1,1.0,43,1.0,1.0,2.0,3,2.0,6.0,2
1464,0,0.0,33,1.0,9.0,7.0,3,3.0,2.0,3
1465,1,1.0,70,1.0,7.0,1.0,1,2.0,6.0,3
1466,1,1.0,70,0.0,5.0,1.0,1,2.0,6.0,4
1467,0,0.0,40,1.0,4.0,6.0,3,3.0,6.0,4
1468,0,0.0,29,1.0,2.0,1.0,3,4.0,6.0,4
1469,0,1.0,40,1.0,4.0,0.0,2,2.0,6.0,2
1470,0,0.0,38,1.0,1.0,7.0,3,1.0,6.0,2
1471,1,1.0,39,1.0,5.0,0.0,2,3.0,6.0,2
1472,1,0.0,47,1.0,1.0,0.0,3,1.0,6.0,1
1473,1,1.0,75,1.0,6.0,0.0,1,2.0,6.0,1
1474,0,1.0,37,0.0,8.0,0.0,3,4.0,6.0,4
1475,0,0.0,42,1.0,3.0,6.0,3,2.0,6.0,1
1476,1,1.0,39,1.0,5.0,0.0,2,2.0,1.0,4
1477,1,1.0,42,1.0,1.0,0.0,2,2.0,6.0,2
1478,0,1.0,40,1.0,1.0,1.0,2,2.0,4.0,1
1479,0,0.0,52,1.0,5.0,1.0,3,1.0,4.0,2
1480,1,0.0,52,0.0,1.0,5.0,3,1.0,6.0,2
1481,1,0.0,31,1.0,3.0,0.0,3,4.0,6.0,4
1482,1,1.0,37,1.0,8.0,1.0,3,2.0,6.0,4
1483,1,0.0,27,1.0,1.0,3.0,3,1.0,2.0,1
1484,0,0.0,35,1.0,4.0,4.0,3,4.0,2.0,3
1485,1,1.0,79,1.0,1.0,0.0,1,2.0,6.0,3
1486,0,0.0,28,1.0,5.0,1.0,3,4.0,6.0,3
1487,1,0.0,31,0.0,2.0,0.0,3,4.0,6.0,4
1488,1,1.0,88,0.0,7.0,0.0,1,3.0,6.0,4
1489,0,0.0,51,1.0,3.0,4.0,3,1.0,6.0,1
1491,0,0.0,43,1.0,1.0,8.0,3,2.0,6.0,2
1492,1,1.0,55,0.0,7.0,0.0,3,2.0,6.0,1
1493,1,0.0,35,1.0,1.0,4.0,3,2.0,6.0,1
1494,0,1.0,25,0.0,4.0,1.0,2,2.0,4.0,1
1495,1,1.0,58,1.0,1.0,6.0,2,4.0,6.0,3
1496,0,0.0,32,1.0,5.0,1.0,3,6.0,6.0,4
1497,0,1.0,49,0.0,1.0,1.0,2,4.0,3.0,3
1498,0,1.0,53,0.0,3.0,9.0,1,2.0,6.0,1
1499,0,1.0,31,0.0,4.0,9.0,3,4.0,6.0,1
1500,1,0.0,39,1.0,1.0,1.0,3,2.0,6.0,2
1501,1,0.0,42,1.0,3.0,1.0,3,1.0,6.0,1
1502,1,0.0,20,0.0,2.0,1.0,3,5.0,2.0,4
1503,1,1.0,50,1.0,3.0,1.0,3,2.0,6.0,1
1504,1,0.0,26,0.0,5.0,0.0,3,6.0,2.0,2
1505,1,0.0,30,1.0,5.0,0.0,3,2.0,3.0,1
1506,0,1.0,60,1.0,5.0,6.0,2,2.0,6.0,3
1507,1,1.0,84,0.0,6.0,0.0,3,1.0,6.0,4
1508,1,1.0,63,1.0,1.0,6.0,3,1.0,6.0,2
1509,0,0.0,38,1.0,2.0,0.0,3,2.0,6.0,4
1510,1,1.0,51,1.0,3.0,0.0,2,4.0,6.0,3
1511,1,0.0,20,0.0,2.0,0.0,3,4.0,3.0,4
1512,0,0.0,25,0.0,2.0,14.0,3,3.0,6.0,4
1513,0,0.0,33,1.0,5.0,0.0,3,5.0,6.0,4
1514,0,0.0,31,0.0,4.0,0.0,3,1.0,6.0,4
1515,1,1.0,57,1.0,2.0,1.0,3,3.0,6.0,2
1516,1,1.0,42,1.0,1.0,1.0,3,4.0,4.0,2
1517,1,1.0,40,0.0,3.0,2.0,2,5.0,2.0,2
1518,1,1.0,66,0.0,6.0,0.0,1,3.0,6.0,2
1519,1,0.0,21,0.0,9.0,0.0,3,4.0,3.0,1
1520,1,1.0,73,0.0,7.0,1.0,1,2.0,6.0,2
1521,1,1.0,27,1.0,5.0,0.0,2,2.0,5.0,4
1522,0,1.0,53,0.0,1.0,1.0,1,4.0,6.0,1
1523,1,1.0,80,0.0,6.0,8.0,3,1.0,6.0,4
1524,0,0.0,41,1.0,5.0,9.0,3,1.0,4.0,1
1525,1,1.0,43,1.0,1.0,1.0,2,4.0,6.0,3
1526,0,0.0,18,0.0,8.0,9.0,3,5.0,3.0,2
1527,0,0.0,33,1.0,3.0,1.0,3,4.0,6.0,2
1528,1,0.0,30,0.0,4.0,9.0,3,3.0,4.0,4
1529,1,1.0,85,1.0,7.0,1.0,1,2.0,6.0,4
1530,0,1.0,36,1.0,1.0,4.0,1,7.0,6.0,3
1531,1,1.0,27,0.0,3.0,3.0,2,2.0,6.0,2
1532,1,0.0,28,0.0,2.0,0.0,3,5.0,4.0,2
1533,0,1.0,35,1.0,5.0,0.0,2,3.0,3.0,1
1534,1,0.0,26,1.0,3.0,1.0,3,3.0,6.0,4
1535,0,1.0,56,1.0,1.0,1.0,1,4.0,2.0,2
1536,0,0.0,26,1.0,1.0,13.0,3,2.0,6.0,2
1537,1,1.0,31,1.0,3.0,4.0,3,2.0,6.0,2
1538,1,0.0,21,0.0,2.0,0.0,3,2.0,6.0,4
1539,1,1.0,39,0.0,3.0,1.0,2,4.0,4.0,1
1540,0,0.0,51,1.0,1.0,0.0,3,1.0,6.0,3
1541,1,1.0,45,0.0,5.0,0.0,3,4.0,4.0,1
1542,1,1.0,77,1.0,7.0,1.0,3,1.0,6.0,4
1543,0,1.0,33,0.0,4.0,7.0,2,5.0,4.0,2
1544,1,0.0,29,0.0,1.0,1.0,3,3.0,2.0,1
1545,1,1.0,43,1.0,1.0,1.0,3,2.0,3.0,2
1546,1,1.0,53,1.0,1.0,3.0,2,3.0,6.0,2
1547,1,1.0,28,1.0,3.0,3.0,2,3.0,7.0,2
1548,0,0.0,43,1.0,3.0,1.0,3,4.0,4.0,1
1549,1,0.0,31,1.0,3.0,1.0,3,3.0,6.0,4
1550,1,1.0,65,1.0,1.0,1.0,3,2.0,6.0,1
1551,1,1.0,33,1.0,1.0,0.0,2,2.0,6.0,2
1552,1,1.0,49,1.0,1.0,0.0,2,6.0,6.0,3
1553,0,1.0,47,1.0,1.0,7.0,2,4.0,6.0,3
1554,1,0.0,31,0.0,3.0,1.0,3,7.0,4.0,4
1555,1,1.0,52,1.0,7.0,1.0,1,4.0,4.0,2
1556,0,0.0,30,1.0,2.0,1.0,3,2.0,3.0,1
1557,1,1.0,69,0.0,7.0,9.0,2,2.0,6.0,2
1558,1,0.0,29,1.0,4.0,0.0,3,4.0,3.0,4
1559,0,1.0,56,0.0,4.0,1.0,2,5.0,6.0,2
1560,0,1.0,72,1.0,1.0,1.0,2,3.0,6.0,2
1561,1,0.0,30,0.0,4.0,1.0,3,4.0,6.0,4
1562,0,0.0,31,1.0,2.0,1.0,3,4.0,2.0,2
1563,1,0.0,41,1.0,1.0,2.0,3,3.0,6.0,1
1564,0,0.0,31,1.0,2.0,9.0,3,7.0,5.0,4
1565,0,1.0,26,0.0,8.0,7.0,1,3.0,4.0,1
1566,1,1.0,41,1.0,1.0,4.0,3,4.0,6.0,1
1567,1,1.0,63,1.0,9.0,1.0,3,3.0,6.0,2
1568,1,1.0,88,1.0,7.0,1.0,3,1.0,6.0,4
1569,1,1.0,55,0.0,4.0,1.0,1,4.0,6.0,1
1570,1,0.0,32,1.0,3.0,1.0,3,2.0,6.0,4
1571,0,1.0,38,1.0,1.0,0.0,2,3.0,6.0,1
1572,0,1.0,62,1.0,4.0,1.0,3,1.0,3.0,2
1573,1,1.0,67,0.0,7.0,1.0,1,2.0,6.0,4
1574,0,1.0,42,1.0,1.0,9.0,3,2.0,6.0,2
1575,0,0.0,45,1.0,4.0,0.0,3,1.0,6.0,1
1576,1,1.0,46,0.0,5.0,0.0,2,3.0,4.0,4
1577,1,0.0,20,0.0,2.0,2.0,3,4.0,4.0,4
1578,0,1.0,41,1.0,4.0,0.0,1,3.0,6.0,1
1579,0,1.0,35,0.0,4.0,7.0,2,4.0,4.0,1
1580,0,1.0,52,1.0,1.0,6.0,3,2.0,6.0,1
1581,0,1.0,63,1.0,1.0,1.0,2,4.0,6.0,2
1582,1,1.0,51,0.0,7.0,5.0,3,3.0,2.0,3
1583,0,1.0,29,1.0,3.0,0.0,2,2.0,6.0,1
1584,1,0.0,27,0.0,5.0,0.0,3,4.0,6.0,2
1585,0,0.0,37,1.0,5.0,1.0,3,1.0,4.0,1
1586,0,0.0,50,1.0,1.0,0.0,3,2.0,6.0,1
1587,1,1.0,74,1.0,6.0,1.0,3,1.0,6.0,1
1588,0,1.0,72,1.0,1.0,3.0,2,3.0,6.0,3
1589,1,1.0,37,1.0,4.0,1.0,2,3.0,3.0,1
1590,0,0.0,30,0.0,1.0,1.0,3,1.0,6.0,2
1591,0,0.0,46,1.0,4.0,1.0,3,2.0,1.0,2
1592,0,1.0,65,1.0,5.0,1.0,3,2.0,6.0,2
1593,0,1.0,88,1.0,6.0,1.0,2,2.0,6.0,3
1594,1,1.0,43,1.0,3.0,0.0,2,2.0,5.0,1
1595,1,1.0,50,1.0,7.0,9.0,1,3.0,2.0,3
1596,1,0.0,35,1.0,1.0,8.0,3,2.0,6.0,4
1597,1,1.0,67,1.0,6.0,0.0,3,1.0,3.0,1
1598,1,1.0,66,1.0,7.0,0.0,3,1.0,6.0,2
1599,0,0.0,39,1.0,1.0,3.0,3,2.0,6.0,3
1600,0,0.0,40,1.0,1.0,6.0,3,1.0,6.0,2
1601,1,1.0,88,1.0,6.0,0.0,1,3.0,6.0,3
1602,1,0.0,30,1.0,2.0,8.0,3,5.0,6.0,4
1603,1,0.0,32,1.0,3.0,1.0,3,1.0,6.0,1
1604,1,1.0,43,0.0,8.0,1.0,3,2.0,7.0,4
1605,0,1.0,55,0.0,4.0,3.0,2,2.0,6.0,2
1606,0,1.0,47,1.0,1.0,0.0,2,3.0,6.0,3
1607,0,0.0,31,0.0,2.0,0.0,3,7.0,6.0,2
1608,1,1.0,69,0.0,5.0,0.0,2,2.0,6.0,3
1609,1,1.0,45,1.0,7.0,0.0,1,2.0,6.0,3
1610,0,0.0,22,0.0,5.0,1.0,3,3.0,3.0,1
1611,0,0.0,26,1.0,5.0,0.0,3,3.0,6.0,2
1612,1,0.0,39,1.0,1.0,1.0,3,3.0,7.0,1
1613,1,1.0,61,1.0,3.0,1.0,3,2.0,5.0,1
1615,1,0.0,29,1.0,1.0,4.0,3,1.0,3.0,4
1616,1,0.0,29,1.0,9.0,5.0,3,1.0,6.0,4
1617,1,0.0,36,0.0,7.0,0.0,3,3.0,6.0,4
1618,0,0.0,63,1.0,5.0,0.0,3,2.0,6.0,2
1619,1,1.0,69,1.0,1.0,0.0,2,5.0,3.0,3
1620,1,1.0,81,1.0,6.0,1.0,3,1.0,6.0,1
1621,0,1.0,71,0.0,6.0,1.0,1,2.0,6.0,2
1622,0,0.0,31,0.0,2.0,10.0,3,2.0,3.0,3
1623,1,1.0,35,0.0,9.0,1.0,2,3.0,6.0,2
1624,0,0.0,52,1.0,1.0,6.0,3,1.0,6.0,1
1625,1,1.0,45,0.0,1.0,0.0,3,2.0,4.0,2
1626,1,0.0,23,0.0,2.0,2.0,3,5.0,6.0,4
1627,1,1.0,77,0.0,6.0,0.0,3,2.0,6.0,4
1628,0,1.0,84,1.0,6.0,0.0,3,1.0,6.0,2
1629,1,1.0,47,0.0,3.0,1.0,1,4.0,4.0,4
1630,1,0.0,29,1.0,3.0,6.0,3,3.0,6.0,1
1631,0,0.0,35,1.0,1.0,8.0,3,3.0,2.0,1
1632,1,1.0,40,1.0,1.0,14.0,3,2.0,6.0,3
1633,1,0.0,35,0.0,2.0,1.0,3,1.0,6.0,4
1634,1,0.0,20,0.0,2.0,0.0,3,3.0,2.0,4
1635,1,0.0,43,1.0,3.0,0.0,3,2.0,2.0,1
1636,1,1.0,56,0.0,7.0,0.0,3,1.0,6.0,4
1637,0,1.0,53,1.0,1.0,3.0,3,1.0,7.0,1
1638,1,1.0,22,0.0,7.0,1.0,1,3.0,6.0,4
1639,1,1.0,32,0.0,2.0,1.0,1,4.0,4.0,4
1640,1,1.0,51,0.0,7.0,2.0,1,5.0,6.0,1
1641,1,1.0,37,0.0,5.0,2.0,2,4.0,6.0,1
1642,1,1.0,55,1.0,1.0,4.0,2,4.0,6.0,1
1643,1,0.0,42,1.0,3.0,3.0,3,2.0,6.0,1
1644,1,0.0,20,0.0,2.0,1.0,3,5.0,4.0,4
1645,0,0.0,42,1.0,1.0,12.0,3,2.0,4.0,1
1646,0,1.0,38,0.0,4.0,1.0,1,5.0,6.0,2
1647,0,0.0,52,1.0,4.0,3.0,3,1.0,6.0,1
1648,0,1.0,48,1.0,8.0,9.0,3,1.0,6.0,4
1649,1,1.0,37,1.0,3.0,5.0,2,2.0,6.0,3
1650,1,0.0,27,0.0,5.0,1.0,3,3.0,6.0,2
1651,1,1.0,48,0.0,1.0,3.0,2,4.0,6.0,2
1652,0,0.0,25,1.0,8.0,5.0,3,2.0,4.0,4
1653,0,0.0,56,1.0,5.0,3.0,3,1.0,6.0,1
1654,0,1.0,68,0.0,6.0,1.0,3,1.0,6.0,4
1655,1,0.0,43,1.0,1.0,1.0,3,2.0,2.0,2
1656,1,1.0,52,1.0,6.0,8.0,1,2.0,6.0,3
1657,1,1.0,50,0.0,7.0,0.0,2,5.0,6.0,2
1658,1,0.0,41,1.0,3.0,0.0,3,1.0,4.0,4
1659,1,1.0,40,1.0,3.0,8.0,2,2.0,6.0,2
1660,1,0.0,32,1.0,2.0,8.0,3,2.0,4.0,4
1661,1,1.0,57,1.0,9.0,5.0,1,2.0,6.0,1
1662,0,0.0,25,1.0,1.0,13.0,3,2.0,6.0,3
1663,1,1.0,74,0.0,6.0,0.0,1,2.0,6.0,1
1664,0,0.0,50,1.0,1.0,1.0,3,1.0,6.0,4
1665,1,1.0,50,1.0,1.0,0.0,2,2.0,3.0,2
1666,1,0.0,29,1.0,1.0,0.0,3,1.0,6.0,1
1667,1,1.0,38,0.0,7.0,9.0,1,5.0,6.0,2
1668,0,1.0,82,0.0,6.0,0.0,3,1.0,6.0,1
1669,0,1.0,50,0.0,4.0,0.0,3,3.0,7.0,2
1670,1,1.0,56,1.0,1.0,0.0,1,2.0,6.0,2
1671,1,0.0,19,0.0,2.0,4.0,3,3.0,2.0,4
1672,1,1.0,29,0.0,7.0,12.0,3,3.0,6.0,2
1673,1,0.0,26,1.0,5.0,1.0,3,3.0,6.0,4
1674,0,0.0,31,0.0,5.0,1.0,3,5.0,3.0,3
1676,0,0.0,33,1.0,5.0,1.0,3,1.0,6.0,2
1677,1,1.0,35,0.0,2.0,1.0,3,5.0,6.0,4
1678,0,1.0,46,0.0,4.0,0.0,1,3.0,4.0,1
1679,0,0.0,67,1.0,1.0,0.0,3,2.0,6.0,2
1680,0,0.0,35,0.0,1.0,7.0,3,2.0,6.0,4
1681,1,0.0,28,0.0,5.0,8.0,3,3.0,6.0,1
1682,0,0.0,43,0.0,5.0,8.0,3,1.0,4.0,4
1683,0,1.0,73,1.0,1.0,0.0,2,3.0,1.0,3
1684,0,0.0,21,0.0,2.0,8.0,3,4.0,6.0,4
1685,0,0.0,32,0.0,5.0,1.0,3,3.0,4.0,4
1686,1,0.0,32,1.0,1.0,13.0,3,3.0,6.0,1
1687,1,0.0,25,0.0,9.0,14.0,3,3.0,5.0,1
1688,0,0.0,40,1.0,1.0,5.0,3,1.0,6.0,1
1689,1,1.0,48,1.0,7.0,5.0,1,5.0,6.0,2
1690,0,0.0,36,1.0,1.0,3.0,3,3.0,6.0,3
1691,1,0.0,27,0.0,2.0,1.0,3,3.0,6.0,4
1692,0,1.0,82,0.0,3.0,0.0,1,2.0,6.0,2
1693,1,0.0,23,0.0,2.0,9.0,3,4.0,6.0,4
1694,1,0.0,30,1.0,3.0,14.0,3,3.0,6.0,4
1695,1,0.0,30,1.0,3.0,8.0,3,4.0,6.0,1
1696,1,0.0,30,1.0,2.0,1.0,3,3.0,6.0,4
1697,1,0.0,28,1.0,3.0,1.0,3,5.0,6.0,3
1698,1,1.0,60,1.0,1.0,0.0,3,2.0,4.0,1
1699,0,1.0,52,1.0,1.0,1.0,2,2.0,6.0,3
1700,0,0.0,19,0.0,2.0,0.0,3,2.0,6.0,4
1701,1,1.0,40,0.0,7.0,1.0,3,5.0,5.0,4
1702,1,0.0,38,1.0,3.0,8.0,3,1.0,6.0,4
1703,0,1.0,71,1.0,3.0,1.0,2,2.0,6.0,2
1704,0,0.0,40,1.0,4.0,1.0,3,3.0,3.0,2
1705,0,1.0,39,0.0,4.0,1.0,2,4.0,4.0,2
1706,1,1.0,41,1.0,7.0,0.0,3,4.0,6.0,2
1707,0,0.0,22,0.0,2.0,0.0,3,3.0,2.0,4
1708,0,1.0,49,1.0,1.0,3.0,3,2.0,6.0,2
1709,0,1.0,26,1.0,2.0,8.0,3,2.0,3.0,4
1710,0,0.0,27,0.0,4.0,0.0,3,2.0,3.0,4
1711,0,0.0,50,0.0,3.0,8.0,3,2.0,6.0,1
1712,0,1.0,37,1.0,9.0,5.0,3,2.0,4.0,4
1713,1,0.0,43,1.0,8.0,0.0,3,2.0,6.0,1
1714,1,0.0,35,1.0,3.0,13.0,3,1.0,6.0,4
1715,0,1.0,50,1.0,1.0,1.0,3,1.0,6.0,3
1716,1,0.0,31,1.0,1.0,7.0,3,1.0,4.0,1
1717,0,0.0,20,0.0,2.0,0.0,3,2.0,6.0,4
1718,1,1.0,66,1.0,3.0,1.0,2,2.0,6.0,3
1719,1,1.0,37,1.0,2.0,1.0,2,2.0,4.0,1
1720,1,1.0,52,1.0,1.0,2.0,2,2.0,6.0,3
1721,1,1.0,45,1.0,7.0,7.0,1,5.0,6.0,3
1722,0,0.0,27,1.0,2.0,2.0,3,6.0,6.0,4
1723,0,1.0,46,1.0,1.0,1.0,1,4.0,6.0,3
1724,0,1.0,43,0.0,5.0,9.0,3,1.0,2.0,1
1725,0,0.0,32,0.0,5.0,8.0,3,6.0,6.0,3
1726,1,1.0,87,1.0,6.0,9.0,3,4.0,6.0,3
1727,1,0.0,59,1.0,1.0,1.0,3,2.0,6.0,2
1728,1,1.0,63,1.0,1.0,1.0,2,3.0,6.0,3
1730,0,1.0,45,1.0,1.0,9.0,3,2.0,6.0,3
1731,1,1.0,79,0.0,6.0,0.0,3,1.0,6.0,4
1732,1,1.0,65,0.0,3.0,1.0,1,2.0,6.0,2
1734,1,0.0,20,0.0,2.0,2.0,3,3.0,4.0,4
1735,0,1.0,36,1.0,1.0,1.0,3,2.0,6.0,3
1736,1,1.0,56,0.0,2.0,0.0,1,4.0,7.0,2
1737,0,0.0,32,1.0,5.0,5.0,3,3.0,4.0,1
1738,0,1.0,38,1.0,1.0,7.0,2,3.0,1.0,2
1739,0,1.0,49,1.0,1.0,0.0,1,4.0,6.0,3
1740,0,0.0,33,0.0,5.0,0.0,3,1.0,3.0,4
1741,0,1.0,57,1.0,1.0,1.0,1,2.0,6.0,3
1742,0,1.0,65,1.0,6.0,2.0,3,6.0,1.0,4
1743,1,1.0,36,1.0,3.0,0.0,2,2.0,6.0,3
1744,0,1.0,43,0.0,4.0,4.0,2,7.0,4.0,1
1745,0,0.0,18,0.0,3.0,1.0,3,5.0,2.0,3
1746,0,1.0,43,0.0,4.0,1.0,2,2.0,6.0,2
1747,1,1.0,75,1.0,6.0,0.0,3,1.0,6.0,1
1748,1,1.0,39,1.0,2.0,11.0,2,2.0,6.0,2
1749,1,1.0,61,1.0,1.0,2.0,3,2.0,6.0,2
1750,1,0.0,26,1.0,4.0,0.0,3,5.0,4.0,3
1751,1,1.0,52,1.0,1.0,7.0,2,4.0,6.0,2
1752,1,1.0,50,1.0,1.0,1.0,3,1.0,6.0,2
1753,0,0.0,51,1.0,1.0,1.0,3,1.0,4.0,2
1754,1,1.0,50,0.0,1.0,1.0,2,3.0,6.0,3
1755,1,1.0,53,1.0,7.0,9.0,1,5.0,4.0,2
1756,1,1.0,40,0.0,7.0,5.0,3,4.0,6.0,4
1757,0,0.0,26,0.0,2.0,0.0,3,3.0,5.0,2
1758,1,0.0,32,0.0,3.0,9.0,3,4.0,6.0,1
1759,0,0.0,22,0.0,2.0,5.0,3,3.0,2.0,4
1760,0,1.0,36,1.0,1.0,1.0,2,4.0,6.0,2
1761,0,1.0,69,0.0,5.0,0.0,3,1.0,3.0,1
1762,0,0.0,39,1.0,3.0,1.0,3,2.0,4.0,1
1763,0,1.0,81,0.0,5.0,0.0,1,2.0,6.0,1
1764,0,0.0,28,0.0,2.0,9.0,3,2.0,6.0,4
1765,1,0.0,28,1.0,2.0,6.0,3,5.0,2.0,4
1766,1,0.0,52,1.0,3.0,1.0,3,5.0,4.0,2
1767,0,1.0,40,1.0,1.0,4.0,2,5.0,6.0,2
1768,0,1.0,37,0.0,1.0,0.0,2,2.0,4.0,4
1769,1,0.0,26,0.0,8.0,1.0,3,5.0,6.0,4
1770,0,0.0,31,0.0,9.0,8.0,3,1.0,6.0,1
1771,0,1.0,68,1.0,6.0,0.0,3,2.0,6.0,3
1772,0,1.0,56,1.0,1.0,1.0,2,6.0,5.0,3
1773,1,1.0,37,0.0,3.0,1.0,3,2.0,6.0,1
1774,1,1.0,58,1.0,1.0,1.0,3,1.0,6.0,4
1775,1,0.0,33,1.0,1.0,7.0,3,1.0,6.0,1
1776,0,0.0,31,0.0,9.0,8.0,3,1.0,4.0,4
1777,0,0.0,27,1.0,2.0,0.0,3,3.0,2.0,2
1778,1,0.0,25,0.0,2.0,7.0,3,4.0,4.0,4
1779,1,1.0,51,1.0,3.0,1.0,2,2.0,6.0,2
1780,1,1.0,37,0.0,4.0,8.0,2,3.0,4.0,4
1781,1,1.0,69,1.0,7.0,1.0,2,4.0,6.0,2
1782,0,1.0,45,0.0,5.0,1.0,3,1.0,6.0,1
1783,1,1.0,38,1.0,1.0,0.0,3,2.0,6.0,3
1784,0,0.0,32,1.0,2.0,6.0,3,3.0,6.0,4
1785,1,0.0,31,1.0,1.0,1.0,3,5.0,6.0,3
1786,1,0.0,19,0.0,2.0,13.0,3,3.0,3.0,4
1787,1,1.0,41,1.0,3.0,0.0,2,3.0,4.0,3
1788,1,0.0,23,0.0,2.0,0.0,3,6.0,3.0,4
1789,1,1.0,65,0.0,3.0,0.0,2,2.0,6.0,3
1790,1,0.0,31,0.0,7.0,4.0,3,5.0,1.0,4
1791,0,1.0,73,0.0,1.0,1.0,1,2.0,6.0,3
1792,1,1.0,42,1.0,5.0,9.0,3,2.0,6.0,3
1793,1,0.0,47,1.0,1.0,0.0,3,1.0,3.0,2
1794,0,0.0,19,0.0,2.0,0.0,3,5.0,2.0,4
1795,1,1.0,45,0.0,7.0,3.0,3,9.0,4.0,4
1796,0,0.0,28,1.0,3.0,0.0,3,3.0,6.0,4
1797,0,1.0,50,1.0,4.0,1.0,2,4.0,4.0,2
1798,1,0.0,26,1.0,2.0,8.0,3,2.0,6.0,3
1799,1,1.0,82,1.0,6.0,0.0,3,1.0,6.0,2
1800,1,1.0,33,1.0,2.0,0.0,3,2.0,7.0,1
1801,1,0.0,50,0.0,8.0,1.0,3,2.0,7.0,3
1802,1,1.0,83,0.0,6.0,0.0,3,1.0,6.0,4
1804,1,1.0,37,1.0,1.0,6.0,2,2.0,3.0,1
1805,1,1.0,55,0.0,6.0,1.0,1,3.0,6.0,3
1806,1,1.0,61,1.0,1.0,0.0,3,2.0,3.0,3
1807,0,1.0,39,1.0,1.0,3.0,3,1.0,6.0,2
1809,1,1.0,55,1.0,1.0,2.0,3,1.0,6.0,2
1810,1,1.0,50,1.0,2.0,1.0,2,1.0,6.0,4
1811,1,0.0,26,1.0,5.0,13.0,3,3.0,6.0,4
1812,0,0.0,53,1.0,1.0,1.0,3,1.0,6.0,3
1813,0,0.0,32,1.0,1.0,7.0,3,3.0,6.0,1
1815,0,0.0,31,1.0,5.0,0.0,3,4.0,3.0,1
1816,1,1.0,47,1.0,1.0,4.0,3,1.0,3.0,1
1817,1,1.0,49,1.0,1.0,3.0,2,2.0,6.0,3
1818,1,1.0,37,1.0,7.0,1.0,1,3.0,6.0,2
1819,1,1.0,47,1.0,1.0,13.0,2,4.0,6.0,3
1820,1,1.0,52,1.0,7.0,0.0,1,2.0,6.0,3
1821,1,1.0,47,0.0,7.0,1.0,1,6.0,6.0,3
1822,0,0.0,29,0.0,4.0,9.0,3,4.0,4.0,1
1823,0,0.0,33,1.0,4.0,10.0,3,1.0,6.0,1
1824,1,0.0,21,0.0,2.0,0.0,3,4.0,3.0,4
1825,1,0.0,18,0.0,2.0,8.0,3,4.0,6.0,4
1826,1,1.0,70,1.0,6.0,0.0,1,2.0,6.0,3
1827,0,1.0,56,1.0,1.0,0.0,2,2.0,6.0,3
1828,1,1.0,42,1.0,1.0,2.0,2,2.0,6.0,2
1829,0,0.0,28,0.0,2.0,1.0,3,2.0,6.0,2
1830,1,1.0,81,1.0,6.0,9.0,3,1.0,6.0,4
1831,1,0.0,30,1.0,1.0,9.0,3,2.0,6.0,1
1832,1,1.0,53,0.0,6.0,0.0,3,2.0,6.0,4
1833,1,0.0,26,1.0,7.0,9.0,3,4.0,6.0,4
1834,1,0.0,19,0.0,1.0,9.0,3,7.0,7.0,2
1836,0,1.0,51,1.0,4.0,0.0,3,1.0,6.0,1
1837,0,1.0,70,1.0,9.0,3.0,3,2.0,6.0,2
1838,0,0.0,38,1.0,5.0,0.0,3,1.0,6.0,1
1839,0,0.0,21,0.0,2.0,0.0,3,4.0,4.0,4
1840,1,1.0,80,0.0,6.0,0.0,3,1.0,4.0,2
1841,1,0.0,33,0.0,3.0,1.0,3,1.0,6.0,4
1842,1,1.0,48,1.0,3.0,1.0,2,6.0,6.0,3
1843,0,0.0,33,1.0,4.0,0.0,3,3.0,1.0,4
1844,0,0.0,31,0.0,2.0,1.0,3,4.0,6.0,3
1845,0,1.0,48,1.0,1.0,1.0,2,2.0,6.0,3
1846,1,1.0,49,0.0,4.0,1.0,2,8.0,4.0,4
1847,0,1.0,38,0.0,1.0,1.0,3,1.0,6.0,2
1848,0,0.0,39,1.0,1.0,0.0,3,1.0,3.0,1
1849,0,1.0,46,1.0,3.0,2.0,2,2.0,6.0,2
1850,1,1.0,41,1.0,1.0,8.0,2,2.0,6.0,3
1851,0,1.0,31,0.0,1.0,0.0,1,3.0,4.0,1
1853,0,1.0,58,0.0,4.0,1.0,3,1.0,6.0,2
1854,0,1.0,49,1.0,4.0,1.0,2,2.0,6.0,1
1855,0,1.0,47,0.0,8.0,2.0,3,1.0,6.0,4
1857,0,1.0,33,1.0,5.0,0.0,3,2.0,6.0,1
1858,1,0.0,33,0.0,2.0,0.0,3,4.0,2.0,2
1859,1,1.0,45,0.0,5.0,8.0,3,2.0,3.0,1
1860,0,1.0,45,1.0,9.0,1.0,3,1.0,3.0,2
1861,0,0.0,21,0.0,3.0,1.0,3,4.0,6.0,4
1862,0,0.0,36,1.0,1.0,9.0,3,2.0,6.0,1
1863,0,0.0,28,0.0,1.0,0.0,3,5.0,2.0,3
1864,1,1.0,48,1.0,7.0,1.0,1,4.0,6.0,3
1865,1,1.0,47,0.0,3.0,0.0,1,5.0,6.0,3
